id,sig_id,pert_id,pert_iname,pert_type,cell_id,pert_dose,pert_dose_unit,pert_idose,pert_time,pert_time_unit,pert_itime,distil_id,n
CPC003_PC3_6H:BRD-A55594068-065-03-1:10,CPC003_PC3_6H:BRD-A55594068-065-03-1:10,BRD-A55594068,vinblastine,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC003_PC3_6H_X1_B3_DUO52HI53LO:G13|CPC003_PC3_6H_X3_B3_DUO52HI53LO:G13|CPC003_PC3_6H_X4_F2B4_DUO52HI53LO:G13|CPC003_PC3_6H_X5_F1B5_DUO52HI53LO:G13,233
CPC003_PC3_6H:BRD-A60414806-065-01-6:10,CPC003_PC3_6H:BRD-A60414806-065-01-6:10,BRD-A60414806,vincristine,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC003_PC3_6H_X1_B3_DUO52HI53LO:C04|CPC003_PC3_6H_X3_B3_DUO52HI53LO:C04|CPC003_PC3_6H_X4_F2B4_DUO52HI53LO:C04|CPC003_PC3_6H_X5_F1B5_DUO52HI53LO:C04,233
CPC004_PC3_6H:BRD-M45964048-001-02-7:10,CPC004_PC3_6H:BRD-M45964048-001-02-7:10,BRD-M45964048,verteporfin,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC004_PC3_6H_X1_B3_DUO52HI53LO:C01|CPC004_PC3_6H_X2_B3_DUO52HI53LO:C01|CPC004_PC3_6H_X3_B3_DUO52HI53LO:C01|CPC004_PC3_6H_X4_B4_DUO52HI53LO:C01|CPC004_PC3_6H_X5_F1B5_DUO52HI53LO:C01,233
CPC001_PC3_6H:BRD-A22783572-065-01-3:10,CPC001_PC3_6H:BRD-A22783572-065-01-3:10,BRD-A22783572,vinblastine,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC001_PC3_6H_X1_B3_DUO52HI53LO:O19|CPC001_PC3_6H_X2_B3_DUO52HI53LO:O19|CPC001_PC3_6H_X3_B3_DUO52HI53LO:O19|CPC001_PC3_6H_X5.L2_F2B5_DUO52HI53LO:O19,233
CPC002_PC3_6H:BRD-A76528577-065-01-2:10,CPC002_PC3_6H:BRD-A76528577-065-01-2:10,BRD-A76528577,vincristine,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC002_PC3_6H_X1_B3_DUO52HI53LO:N01|CPC002_PC3_6H_X2_B3_DUO52HI53LO:N01|CPC002_PC3_6H_X3_B3_DUO52HI53LO:N01|CPC002_PC3_6H_X4_B4_DUO52HI53LO:N01|CPC002_PC3_6H_X5_F1B5_DUO52HI53LO:N01,233
CPC003_PC3_6H:BRD-K54314721-001-04-5:10,CPC003_PC3_6H:BRD-K54314721-001-04-5:10,BRD-K54314721,zolmitriptan,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC003_PC3_6H_X1_B3_DUO52HI53LO:C06|CPC003_PC3_6H_X3_B3_DUO52HI53LO:C06|CPC003_PC3_6H_X4_F2B4_DUO52HI53LO:C06|CPC003_PC3_6H_X5_F1B5_DUO52HI53LO:C06,233
CPC003_PC3_6H:BRD-K18910433-001-05-1:10,CPC003_PC3_6H:BRD-K18910433-001-05-1:10,BRD-K18910433,estradiol,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC003_PC3_6H_X1_B3_DUO52HI53LO:O01|CPC003_PC3_6H_X3_B3_DUO52HI53LO:O01|CPC003_PC3_6H_X4_F2B4_DUO52HI53LO:O01|CPC003_PC3_6H_X5_F1B5_DUO52HI53LO:O01,233
ASG001_PC3_6H:BRD-K18910433-001-14-3:10,ASG001_PC3_6H:BRD-K18910433-001-14-3:10,BRD-K18910433,estradiol,trt_cp,PC3,10,µM,10 µM,6,h,6 h,ASG001_PC3_6H_X3_B7_DUO52HI53LO:A09|ASG001_PC3_6H_X3_B7_DUO52HI53LO:E09|ASG001_PC3_6H_X3_B7_DUO52HI53LO:I09|ASG001_PC3_6H_X3_B7_DUO52HI53LO:M09|ASG001_PC3_6H_X4_B7_DUO52HI53LO:A09|ASG001_PC3_6H_X4_B7_DUO52HI53LO:E09|ASG001_PC3_6H_X4_B7_DUO52HI53LO:I09|ASG001_PC3_6H_X4_B7_DUO52HI53LO:M09,233
ASG001_PC3_6H:BRD-K55127134-300-06-2:10,ASG001_PC3_6H:BRD-K55127134-300-06-2:10,BRD-K55127134,fluphenazine,trt_cp,PC3,10,µM,10 µM,6,h,6 h,ASG001_PC3_6H_X3_B7_DUO52HI53LO:A07|ASG001_PC3_6H_X3_B7_DUO52HI53LO:E07|ASG001_PC3_6H_X3_B7_DUO52HI53LO:I07|ASG001_PC3_6H_X3_B7_DUO52HI53LO:M07|ASG001_PC3_6H_X4_B7_DUO52HI53LO:A07|ASG001_PC3_6H_X4_B7_DUO52HI53LO:E07|ASG001_PC3_6H_X4_B7_DUO52HI53LO:I07|ASG001_PC3_6H_X4_B7_DUO52HI53LO:M07,233
CPC004_PC3_6H:BRD-A90490067-001-01-9:10,CPC004_PC3_6H:BRD-A90490067-001-01-9:10,BRD-A90490067,fulvestrant,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC004_PC3_6H_X1_B3_DUO52HI53LO:K24|CPC004_PC3_6H_X2_B3_DUO52HI53LO:K24|CPC004_PC3_6H_X3_B3_DUO52HI53LO:K24|CPC004_PC3_6H_X4_B4_DUO52HI53LO:K24|CPC004_PC3_6H_X5_F1B5_DUO52HI53LO:K24,233
ASG001_PC3_6H:BRD-A90490067-001-02-7:10,ASG001_PC3_6H:BRD-A90490067-001-02-7:10,BRD-A90490067,fulvestrant,trt_cp,PC3,10,µM,10 µM,6,h,6 h,ASG001_PC3_6H_X3_B7_DUO52HI53LO:A19|ASG001_PC3_6H_X3_B7_DUO52HI53LO:E19|ASG001_PC3_6H_X3_B7_DUO52HI53LO:I19|ASG001_PC3_6H_X3_B7_DUO52HI53LO:M19|ASG001_PC3_6H_X4_B7_DUO52HI53LO:A19|ASG001_PC3_6H_X4_B7_DUO52HI53LO:E19|ASG001_PC3_6H_X4_B7_DUO52HI53LO:I19|ASG001_PC3_6H_X4_B7_DUO52HI53LO:M19,233
ASG001_PC3_6H:BRD-A79768653-001-01-3:10,ASG001_PC3_6H:BRD-A79768653-001-01-3:10,BRD-A79768653,sirolimus,trt_cp,PC3,10,µM,10 µM,6,h,6 h,ASG001_PC3_6H_X3_B7_DUO52HI53LO:A17|ASG001_PC3_6H_X3_B7_DUO52HI53LO:E17|ASG001_PC3_6H_X3_B7_DUO52HI53LO:I17|ASG001_PC3_6H_X3_B7_DUO52HI53LO:M17|ASG001_PC3_6H_X4_B7_DUO52HI53LO:A17|ASG001_PC3_6H_X4_B7_DUO52HI53LO:E17|ASG001_PC3_6H_X4_B7_DUO52HI53LO:I17|ASG001_PC3_6H_X4_B7_DUO52HI53LO:M17,233
CPC004_PC3_6H:BRD-A79768653-001-02-1:10,CPC004_PC3_6H:BRD-A79768653-001-02-1:10,BRD-A79768653,sirolimus,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC004_PC3_6H_X1_B3_DUO52HI53LO:H22|CPC004_PC3_6H_X2_B3_DUO52HI53LO:H22|CPC004_PC3_6H_X4_B4_DUO52HI53LO:H22|CPC004_PC3_6H_X5_F1B5_DUO52HI53LO:H22,233
ASG001_PC3_6H:BRD-K71879491-001-17-6:10,ASG001_PC3_6H:BRD-K71879491-001-17-6:10,BRD-K71879491,tretinoin,trt_cp,PC3,10,µM,10 µM,6,h,6 h,ASG001_PC3_6H_X3_B7_DUO52HI53LO:A08|ASG001_PC3_6H_X3_B7_DUO52HI53LO:E08|ASG001_PC3_6H_X3_B7_DUO52HI53LO:I08|ASG001_PC3_6H_X3_B7_DUO52HI53LO:M08|ASG001_PC3_6H_X4_B7_DUO52HI53LO:A08|ASG001_PC3_6H_X4_B7_DUO52HI53LO:E08|ASG001_PC3_6H_X4_B7_DUO52HI53LO:I08|ASG001_PC3_6H_X4_B7_DUO52HI53LO:M08,233
CPC001_PC3_6H:BRD-K81418486:10,CPC001_PC3_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC001_PC3_6H_X1_B3_DUO52HI53LO:B04|CPC001_PC3_6H_X3_B3_DUO52HI53LO:B04|CPC001_PC3_6H_X5.L2_F2B5_DUO52HI53LO:B04,233
CPC002_PC3_6H:BRD-K81418486:10,CPC002_PC3_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC002_PC3_6H_X1_B3_DUO52HI53LO:B04|CPC002_PC3_6H_X2_B3_DUO52HI53LO:B04|CPC002_PC3_6H_X3_B3_DUO52HI53LO:B04|CPC002_PC3_6H_X4_B4_DUO52HI53LO:B04|CPC002_PC3_6H_X5_F1B5_DUO52HI53LO:B04,233
CPC003_PC3_6H:BRD-K81418486:10,CPC003_PC3_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC003_PC3_6H_X1_B3_DUO52HI53LO:B04|CPC003_PC3_6H_X3_B3_DUO52HI53LO:B04|CPC003_PC3_6H_X4_F2B4_DUO52HI53LO:B04|CPC003_PC3_6H_X5_F1B5_DUO52HI53LO:B04,233
CPC004_PC3_6H:BRD-K81418486:10,CPC004_PC3_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,PC3,10,µM,10 µM,6,h,6 h,CPC004_PC3_6H_X1_B3_DUO52HI53LO:B04|CPC004_PC3_6H_X2_B3_DUO52HI53LO:B04|CPC004_PC3_6H_X3_B3_DUO52HI53LO:B04|CPC004_PC3_6H_X4_B4_DUO52HI53LO:B04|CPC004_PC3_6H_X5_F1B5_DUO52HI53LO:B04,233
ASG001_PC3_6H:BRD-K81418486-001-24-4:10,ASG001_PC3_6H:BRD-K81418486-001-24-4:10,BRD-K81418486,vorinostat,trt_cp,PC3,10,µM,10 µM,6,h,6 h,ASG001_PC3_6H_X3_B7_DUO52HI53LO:A05|ASG001_PC3_6H_X3_B7_DUO52HI53LO:E05|ASG001_PC3_6H_X3_B7_DUO52HI53LO:I05|ASG001_PC3_6H_X3_B7_DUO52HI53LO:M05|ASG001_PC3_6H_X4_B7_DUO52HI53LO:A05|ASG001_PC3_6H_X4_B7_DUO52HI53LO:E05|ASG001_PC3_6H_X4_B7_DUO52HI53LO:I05|ASG001_PC3_6H_X4_B7_DUO52HI53LO:M05,233
CPC004_PC3_24H:BRD-A14966924-001-03-0:10,CPC004_PC3_24H:BRD-A14966924-001-03-0:10,BRD-A14966924,alaproclate,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:J04|CPC004_PC3_24H_X2_B3_DUO52HI53LO:J04|CPC004_PC3_24H_X3_B3_DUO52HI53LO:J04|CPC004_PC3_24H_X4_B4_DUO52HI53LO:J04|CPC004_PC3_24H_X5_B5_DUO52HI53LO:J04,233
CPC004_PC3_24H:BRD-K79131256-001-08-8:10,CPC004_PC3_24H:BRD-K79131256-001-08-8:10,BRD-K79131256,albendazole,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:H04|CPC004_PC3_24H_X2_B3_DUO52HI53LO:H04|CPC004_PC3_24H_X3_B3_DUO52HI53LO:H04|CPC004_PC3_24H_X4_B4_DUO52HI53LO:H04|CPC004_PC3_24H_X5_B5_DUO52HI53LO:H04,233
CPC004_PC3_24H:BRD-A09056319-001-05-5:10,CPC004_PC3_24H:BRD-A09056319-001-05-5:10,BRD-A09056319,alfuzosin,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:H15|CPC004_PC3_24H_X2_B3_DUO52HI53LO:H15|CPC004_PC3_24H_X3_B3_DUO52HI53LO:H15|CPC004_PC3_24H_X4_B4_DUO52HI53LO:H15|CPC004_PC3_24H_X5_B5_DUO52HI53LO:H15,233
CPC004_PC3_24H:BRD-K30020243-051-01-7:10,CPC004_PC3_24H:BRD-K30020243-051-01-7:10,BRD-K30020243,aliskiren,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:N11|CPC004_PC3_24H_X2_B3_DUO52HI53LO:N11|CPC004_PC3_24H_X3_B3_DUO52HI53LO:N11|CPC004_PC3_24H_X4_B4_DUO52HI53LO:N11|CPC004_PC3_24H_X5_B5_DUO52HI53LO:N11,233
CPC003_PC3_24H:BRD-K70330367-003-03-8:10,CPC003_PC3_24H:BRD-K70330367-003-03-8:10,BRD-K70330367,amantadine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC003_PC3_24H_X1_B3_DUO52HI53LO:G24|CPC003_PC3_24H_X2_B3_DUO52HI53LO:G24|CPC003_PC3_24H_X3_B3_DUO52HI53LO:G24|CPC003_PC3_24H_X4_F1B5_DUO52HI53LO:G24|CPC003_PC3_24H_X5_B5_DUO52HI53LO:G24,233
CPC004_PC3_24H:BRD-K17561142-003-16-8:10,CPC004_PC3_24H:BRD-K17561142-003-16-8:10,BRD-K17561142,amiodarone,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:E22|CPC004_PC3_24H_X2_B3_DUO52HI53LO:E22|CPC004_PC3_24H_X3_B3_DUO52HI53LO:E22|CPC004_PC3_24H_X4_B4_DUO52HI53LO:E22|CPC004_PC3_24H_X5_B5_DUO52HI53LO:E22,233
CPC003_PC3_24H:BRD-K53737926-003-14-6:10,CPC003_PC3_24H:BRD-K53737926-003-14-6:10,BRD-K53737926,amitriptyline,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC003_PC3_24H_X1_B3_DUO52HI53LO:I02|CPC003_PC3_24H_X2_B3_DUO52HI53LO:I02|CPC003_PC3_24H_X3_B3_DUO52HI53LO:I02|CPC003_PC3_24H_X4_F1B5_DUO52HI53LO:I02|CPC003_PC3_24H_X5_B5_DUO52HI53LO:I02,233
CPC004_PC3_24H:BRD-A22032524-074-04-0:10,CPC004_PC3_24H:BRD-A22032524-074-04-0:10,BRD-A22032524,amlodipine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:N08|CPC004_PC3_24H_X2_B3_DUO52HI53LO:N08|CPC004_PC3_24H_X3_B3_DUO52HI53LO:N08|CPC004_PC3_24H_X4_B4_DUO52HI53LO:N08|CPC004_PC3_24H_X5_B5_DUO52HI53LO:N08,233
CPC004_PC3_24H:BRD-K02265150-001-15-8:10,CPC004_PC3_24H:BRD-K02265150-001-15-8:10,BRD-K02265150,amoxapine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:E01|CPC004_PC3_24H_X2_B3_DUO52HI53LO:E01|CPC004_PC3_24H_X3_B3_DUO52HI53LO:E01|CPC004_PC3_24H_X4_B4_DUO52HI53LO:E01|CPC004_PC3_24H_X5_B5_DUO52HI53LO:E01,233
CPC004_PC3_24H:BRD-K62200014-003-05-5:10,CPC004_PC3_24H:BRD-K62200014-003-05-5:10,BRD-K62200014,anagrelide,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:L03|CPC004_PC3_24H_X2_B3_DUO52HI53LO:L03|CPC004_PC3_24H_X3_B3_DUO52HI53LO:L03|CPC004_PC3_24H_X4_B4_DUO52HI53LO:L03|CPC004_PC3_24H_X5_B5_DUO52HI53LO:L03,233
CPC002_PC3_24H:BRD-K97181089-003-10-6:10,CPC002_PC3_24H:BRD-K97181089-003-10-6:10,BRD-K97181089,amiloride,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC002_PC3_24H_X1_B3_DUO52HI53LO:I24|CPC002_PC3_24H_X2_B3_DUO52HI53LO:I24|CPC002_PC3_24H_X3_B3_DUO52HI53LO:I24|CPC002_PC3_24H_X4_B4_DUO52HI53LO:I24|CPC002_PC3_24H_X5_F1B5_DUO52HI53LO:I24,233
CPC003_PC3_24H:BRD-A29485665-001-03-7:10,CPC003_PC3_24H:BRD-A29485665-001-03-7:10,BRD-A29485665,bicalutamide,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC003_PC3_24H_X1_B3_DUO52HI53LO:C10|CPC003_PC3_24H_X2_B3_DUO52HI53LO:C10|CPC003_PC3_24H_X3_B3_DUO52HI53LO:C10|CPC003_PC3_24H_X4_F1B5_DUO52HI53LO:C10|CPC003_PC3_24H_X5_B5_DUO52HI53LO:C10,233
CPC004_PC3_24H:BRD-A00546892-001-01-8:10,CPC004_PC3_24H:BRD-A00546892-001-01-8:10,BRD-A00546892,biperiden,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:J19|CPC004_PC3_24H_X2_B3_DUO52HI53LO:J19|CPC004_PC3_24H_X3_B3_DUO52HI53LO:J19|CPC004_PC3_24H_X4_B4_DUO52HI53LO:J19|CPC004_PC3_24H_X5_B5_DUO52HI53LO:J19,233
CPC004_PC3_24H:BRD-K39987650-001-15-9:10,CPC004_PC3_24H:BRD-K39987650-001-15-9:10,BRD-K39987650,bisacodyl,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:D23|CPC004_PC3_24H_X2_B3_DUO52HI53LO:D23|CPC004_PC3_24H_X3_B3_DUO52HI53LO:D23|CPC004_PC3_24H_X4_B4_DUO52HI53LO:D23|CPC004_PC3_24H_X5_B5_DUO52HI53LO:D23,233
CPC004_PC3_24H:BRD-A89175223-051-05-6:10,CPC004_PC3_24H:BRD-A89175223-051-05-6:10,BRD-A89175223,bisoprolol,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:N05|CPC004_PC3_24H_X2_B3_DUO52HI53LO:N05|CPC004_PC3_24H_X3_B3_DUO52HI53LO:N05|CPC004_PC3_24H_X4_B4_DUO52HI53LO:N05|CPC004_PC3_24H_X5_B5_DUO52HI53LO:N05,233
CPC004_PC3_24H:BRD-A80151636-066-03-0:10,CPC004_PC3_24H:BRD-A80151636-066-03-0:10,BRD-A80151636,bromocriptine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:F03|CPC004_PC3_24H_X2_B3_DUO52HI53LO:F03|CPC004_PC3_24H_X3_B3_DUO52HI53LO:F03|CPC004_PC3_24H_X4_B4_DUO52HI53LO:F03|CPC004_PC3_24H_X5_B5_DUO52HI53LO:F03,233
CPC004_PC3_24H:BRD-A68723818-050-18-4:10,CPC004_PC3_24H:BRD-A68723818-050-18-4:10,BRD-A68723818,brompheniramine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:H20|CPC004_PC3_24H_X2_B3_DUO52HI53LO:H20|CPC004_PC3_24H_X3_B3_DUO52HI53LO:H20|CPC004_PC3_24H_X4_B4_DUO52HI53LO:H20|CPC004_PC3_24H_X5_B5_DUO52HI53LO:H20,233
CPC003_PC3_24H:BRD-K38197229-001-17-4:10,CPC003_PC3_24H:BRD-K38197229-001-17-4:10,BRD-K38197229,bumetanide,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC003_PC3_24H_X1_B3_DUO52HI53LO:C01|CPC003_PC3_24H_X2_B3_DUO52HI53LO:C01|CPC003_PC3_24H_X3_B3_DUO52HI53LO:C01|CPC003_PC3_24H_X4_F1B5_DUO52HI53LO:C01|CPC003_PC3_24H_X5_B5_DUO52HI53LO:C01,233
CPC004_PC3_24H:BRD-A05186015-003-09-9:10,CPC004_PC3_24H:BRD-A05186015-003-09-9:10,BRD-A05186015,bupropion,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:J08|CPC004_PC3_24H_X2_B3_DUO52HI53LO:J08|CPC004_PC3_24H_X3_B3_DUO52HI53LO:J08|CPC004_PC3_24H_X4_B4_DUO52HI53LO:J08|CPC004_PC3_24H_X5_B5_DUO52HI53LO:J08,233
CPC004_PC3_24H:BRD-A15131297-003-01-9:10,CPC004_PC3_24H:BRD-A15131297-003-01-9:10,BRD-A15131297,benazepril,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:M05|CPC004_PC3_24H_X2_B3_DUO52HI53LO:M05|CPC004_PC3_24H_X3_B3_DUO52HI53LO:M05|CPC004_PC3_24H_X4_B4_DUO52HI53LO:M05|CPC004_PC3_24H_X5_B5_DUO52HI53LO:M05,233
CPC003_PC3_24H:BRD-A02759312-003-11-2:10,CPC003_PC3_24H:BRD-A02759312-003-11-2:10,BRD-A02759312,betaxolol,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC003_PC3_24H_X1_B3_DUO52HI53LO:K14|CPC003_PC3_24H_X2_B3_DUO52HI53LO:K14|CPC003_PC3_24H_X3_B3_DUO52HI53LO:K14|CPC003_PC3_24H_X4_F1B5_DUO52HI53LO:K14|CPC003_PC3_24H_X5_B5_DUO52HI53LO:K14,233
CPC003_PC3_24H:BRD-A36471396-003-02-2:10,CPC003_PC3_24H:BRD-A36471396-003-02-2:10,BRD-A36471396,biperiden,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC003_PC3_24H_X1_B3_DUO52HI53LO:O02|CPC003_PC3_24H_X2_B3_DUO52HI53LO:O02|CPC003_PC3_24H_X3_B3_DUO52HI53LO:O02|CPC003_PC3_24H_X4_F1B5_DUO52HI53LO:O02|CPC003_PC3_24H_X5_B5_DUO52HI53LO:O02,233
CPC002_PC3_24H:BRD-A69960130-066-01-4:10,CPC002_PC3_24H:BRD-A69960130-066-01-4:10,BRD-A69960130,bromocriptine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC002_PC3_24H_X1_B3_DUO52HI53LO:P18|CPC002_PC3_24H_X2_B3_DUO52HI53LO:P18|CPC002_PC3_24H_X3_B3_DUO52HI53LO:P18|CPC002_PC3_24H_X4_B4_DUO52HI53LO:P18|CPC002_PC3_24H_X5_F1B5_DUO52HI53LO:P18,233
CPC004_PC3_24H:BRD-K02404261-001-07-6:10,CPC004_PC3_24H:BRD-K02404261-001-07-6:10,BRD-K02404261,caffeine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:F07|CPC004_PC3_24H_X2_B3_DUO52HI53LO:F07|CPC004_PC3_24H_X3_B3_DUO52HI53LO:F07|CPC004_PC3_24H_X4_B4_DUO52HI53LO:F07|CPC004_PC3_24H_X5_B5_DUO52HI53LO:F07,233
CPC004_PC3_24H:BRD-K71799949-001-18-2:10,CPC004_PC3_24H:BRD-K71799949-001-18-2:10,BRD-K71799949,carbamazepine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:F09|CPC004_PC3_24H_X2_B3_DUO52HI53LO:F09|CPC004_PC3_24H_X3_B3_DUO52HI53LO:F09|CPC004_PC3_24H_X4_B4_DUO52HI53LO:F09|CPC004_PC3_24H_X5_B5_DUO52HI53LO:F09,233
CPC004_PC3_24H:BRD-A29426959-050-07-4:10,CPC004_PC3_24H:BRD-A29426959-050-07-4:10,BRD-A29426959,carbinoxamine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:F11|CPC004_PC3_24H_X2_B3_DUO52HI53LO:F11|CPC004_PC3_24H_X3_B3_DUO52HI53LO:F11|CPC004_PC3_24H_X4_B4_DUO52HI53LO:F11|CPC004_PC3_24H_X5_B5_DUO52HI53LO:F11,233
CPC004_PC3_24H:BRD-A10977446-001-05-5:10,CPC004_PC3_24H:BRD-A10977446-001-05-5:10,BRD-A10977446,carvedilol,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:L04|CPC004_PC3_24H_X2_B3_DUO52HI53LO:L04|CPC004_PC3_24H_X3_B3_DUO52HI53LO:L04|CPC004_PC3_24H_X4_B4_DUO52HI53LO:L04|CPC004_PC3_24H_X5_B5_DUO52HI53LO:L04,233
CPC004_PC3_24H:BRD-K02637541-001-06-5:10,CPC004_PC3_24H:BRD-K02637541-001-06-5:10,BRD-K02637541,celecoxib,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:F16|CPC004_PC3_24H_X2_B3_DUO52HI53LO:F16|CPC004_PC3_24H_X3_B3_DUO52HI53LO:F16|CPC004_PC3_24H_X4_B4_DUO52HI53LO:F16|CPC004_PC3_24H_X5_B5_DUO52HI53LO:F16,233
CPC003_PC3_24H:BRD-A42571354-300-07-0:10,CPC003_PC3_24H:BRD-A42571354-300-07-0:10,BRD-A42571354,cetirizine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC003_PC3_24H_X1_B3_DUO52HI53LO:C07|CPC003_PC3_24H_X2_B3_DUO52HI53LO:C07|CPC003_PC3_24H_X3_B3_DUO52HI53LO:C07|CPC003_PC3_24H_X4_F1B5_DUO52HI53LO:C07|CPC003_PC3_24H_X5_B5_DUO52HI53LO:C07,233
CPC004_PC3_24H:BRD-K29458283-001-17-4:10,CPC004_PC3_24H:BRD-K29458283-001-17-4:10,BRD-K29458283,chlorambucil,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:F15|CPC004_PC3_24H_X2_B3_DUO52HI53LO:F15|CPC004_PC3_24H_X3_B3_DUO52HI53LO:F15|CPC004_PC3_24H_X4_B4_DUO52HI53LO:F15|CPC004_PC3_24H_X5_B5_DUO52HI53LO:F15,233
CPC004_PC3_24H:BRD-A91699651-316-06-7:10,CPC004_PC3_24H:BRD-A91699651-316-06-7:10,BRD-A91699651,chloroquine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:F17|CPC004_PC3_24H_X2_B3_DUO52HI53LO:F17|CPC004_PC3_24H_X3_B3_DUO52HI53LO:F17|CPC004_PC3_24H_X4_B4_DUO52HI53LO:F17|CPC004_PC3_24H_X5_B5_DUO52HI53LO:F17,233
CPC004_PC3_24H:BRD-K89997465-001-05-3:10,CPC004_PC3_24H:BRD-K89997465-001-05-3:10,BRD-K89997465,chlorpromazine,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:C09|CPC004_PC3_24H_X2_B3_DUO52HI53LO:C09|CPC004_PC3_24H_X3_B3_DUO52HI53LO:C09|CPC004_PC3_24H_X4_B4_DUO52HI53LO:C09|CPC004_PC3_24H_X5_B5_DUO52HI53LO:C09,233
CPC004_PC3_24H:BRD-A26384407-001-15-2:10,CPC004_PC3_24H:BRD-A26384407-001-15-2:10,BRD-A26384407,chlorthalidone,trt_cp,PC3,10,µM,10 µM,24,h,24 h,CPC004_PC3_24H_X1_B3_DUO52HI53LO:C11|CPC004_PC3_24H_X2_B3_DUO52HI53LO:C11|CPC004_PC3_24H_X3_B3_DUO52HI53LO:C11|CPC004_PC3_24H_X4_B4_DUO52HI53LO:C11|CPC004_PC3_24H_X5_B5_DUO52HI53LO:C11,233
